step,price,openInterest,tvl,insuranceBalance,badDebt,protocolRevenue,makerFeesCollected,takerFeesCollected,fundingFeesTransferred,insuranceFundInflow,insuranceFundOutflow,liquidations,liquidatorOrders,liquidatorRewardsPaid,liquidationPenaltyCollected,marginReturnedFromLiquidation,positionsAtRisk,trades,uniqueTraders,openOrders,newOrders,filledOrders,cancelledOrders,liquidationsPer100Orders,avgLeverage,longShortRatio,spreadBps,slippageBps,priceImpactBps,isInsolvent
88,2018.79,2296100.298158,382582.26439,956444.819825,0.0,18437.986556,6914.244933,11523.741578,133674.451451,52235.690073,95790.870248,5,9,3275.052546,6140.72357,399965.798103,37,20,15,69,27,19,1,18.519,14.30,1.143,5.92,4.65,3.04,0
89,2020.45,2289212.036819,381827.902849,954558.483361,0.0,18660.938018,6997.851731,11663.086242,134982.57158,52865.879603,98307.396242,5,10,3313.885012,6213.534443,404708.213016,42,20,13,69,28,20,1,17.857,14.35,1.143,7.98,4.66,4.31,0
90,2021.72,2282344.433303,381954.265095,954874.540273,0.0,18866.080018,7074.779981,11791.299992,136286.767367,53432.595736,98558.055463,4,8,3342.610949,6267.395575,408216.368141,38,20,14,68,20,14,0,20.000,14.28,1.143,6.91,6.98,4.37,0
91,2022.56,2275497.451149,382226.983186,955556.218982,0.0,19107.583346,7165.343729,11942.239572,137587.050573,54114.274445,98558.055463,5,10,3384.168489,6345.315963,413291.582767,43,20,13,67,22,16,0,22.727,14.53,1.143,6.45,6.09,3.86,0
92,2026.17,2268670.986423,382397.595355,955982.887362,0.0,19374.901316,7265.587967,12109.313303,138883.432901,54865.804716,98882.917354,5,10,3428.560673,6428.551308,418712.978259,44,21,13,68,30,21,1,16.667,14.34,1.143,6.16,4.43,2.87,0
93,2028.70,2261864.995059,382093.167776,955221.97919,0.0,19538.301384,7326.862992,12211.438345,140175.926088,55325.589443,100103.610253,5,9,3455.912436,6479.835864,422053.312396,38,21,14,70,36,26,1,13.889,14.22,1.143,6.04,5.52,3.19,0
94,2032.54,2255079.423718,381787.004513,954456.2913,0.0,19732.227075,7399.585126,12332.641902,141464.541843,55882.0489,101425.7576,6,10,3494.123224,6551.481092,426719.804976,40,21,15,69,22,16,0,27.273,14.50,1.143,6.52,5.09,4.36,0
95,2035.63,2248314.222274,381152.436875,952869.845594,0.0,19926.816584,7472.556192,12454.260345,142749.291791,56439.746539,103569.900945,6,10,3532.109285,6622.704957,431358.852757,40,21,13,69,23,16,0,26.087,14.64,1.143,7.07,5.45,3.35,0
96,2035.45,2241569.303987,380867.558114,952157.98644,0.0,20086.015424,7532.255757,12553.75962,144030.187523,56899.466108,104741.479668,6,11,3565.027934,6684.427425,435379.042841,45,20,14,68,21,15,0,28.571,14.51,1.143,7.86,5.05,3.20,0
97,2034.63,2234844.629133,380666.30467,951654.80279,0.0,20256.730078,7596.273752,12660.456279,145307.240641,57393.513759,105738.710969,6,10,3600.900475,6751.688439,439759.976944,41,20,11,68,29,21,1,20.690,14.28,1.143,6.41,4.35,3.88,0
98,2032.49,2228140.117596,380021.631552,950043.273874,0.0,20476.130337,7678.548849,12797.581441,146580.462583,58025.218598,107981.944724,6,11,3645.276043,6834.892629,445179.343219,43,21,17,70,34,24,1,17.647,14.13,1.143,6.36,5.54,2.99,0
99,2030.46,2221455.723197,380058.013405,950133.825646,0.0,20626.169,7734.813347,12891.355605,147849.864862,58440.560348,108306.734702,4,9,3666.740091,6875.13772,447800.640177,43,20,16,70,25,18,0,16.000,13.98,1.143,7.17,4.87,4.03,0
100,2034.46,2214791.387976,380335.407853,950827.712927,0.0,20867.54652,7825.329917,13042.216555,149115.459012,59134.447629,108306.734702,6,11,3714.976613,6965.5812,453691.525531,44,21,12,73,37,26,1,16.216,14.30,1.143,6.17,4.80,3.21,0
101,2034.10,2208147.047489,380638.337477,951584.787899,0.0,21129.403805,7923.526398,13205.877358,150377.256388,59891.522601,108306.734702,6,10,3769.606884,7068.012959,460363.247467,38,20,13,74,35,25,1,17.143,14.38,1.143,6.01,5.76,3.98,0
102,2031.35,2201522.661691,380796.307026,951979.794961,0.0,21382.24833,8018.343094,13363.905186,151635.268404,60619.157277,108639.362316,6,11,3820.552677,7163.536322,466585.002539,44,21,13,73,23,16,0,26.087,14.18,1.143,7.55,4.54,3.49,0
103,2027.51,2194918.137002,381058.966664,952636.377454,0.0,21610.856415,8104.071125,13506.785239,152889.506356,61275.73977,108639.362316,6,10,3865.919226,7248.598603,472125.392454,41,21,11,72,29,21,1,20.690,14.40,1.143,6.61,5.31,4.24,0
104,2026.32,2188333.413684,381313.758183,953273.615146,0.0,21830.982393,8186.618367,13644.363975,154139.981617,61912.977462,108639.362316,6,10,3912.278023,7335.521347,477786.960562,40,20,14,73,34,24,1,17.647,14.24,1.143,6.77,5.29,3.76,0
105,2024.56,2181768.435122,381471.237494,953667.160028,0.0,21973.525432,8240.072006,13733.453374,155386.705439,62306.522344,108639.362316,4,8,3932.11124,7372.70863,480209.092306,40,20,14,73,30,21,1,13.333,14.37,1.143,7.39,4.86,4.42,0
106,2023.81,2175223.188032,381714.695721,954275.850521,0.0,22242.208122,8340.828014,13901.380055,156629.689075,63064.510507,108788.659986,5,9,3978.128007,7458.990068,485828.889998,39,20,15,72,29,21,1,17.241,14.60,1.143,6.87,6.56,2.89,0
107,2021.86,2168697.557214,380921.218453,952291.993631,0.0,22415.442633,8405.790955,14009.651624,157868.943728,63563.948659,111271.955028,6,10,4013.515672,7525.341941,490150.608669,40,20,13,70,22,16,0,27.273,14.69,1.143,6.07,5.39,2.70,0
108,2024.39,2162191.495787,380851.786798,952118.488462,0.0,22609.739543,8478.652296,14131.087192,159104.480598,64108.621308,111990.132846,5,9,4044.945204,7584.272315,493988.940376,39,21,16,69,22,16,0,22.727,14.72,1.143,7.43,4.44,3.31,0
109,2023.05,2155704.945231,380349.302162,950862.033923,0.0,22776.856223,8541.321051,14235.535117,160336.310835,64569.898411,113707.864488,4,9,4068.137417,7627.757716,496821.289505,43,20,13,68,20,14,0,20.000,14.41,1.143,7.85,5.59,3.48,0
110,2026.84,2149237.867822,380566.902781,951406.049376,0.0,22966.501471,8612.438019,14354.063397,161564.445573,65113.913864,113707.864488,6,10,4105.418661,7697.660049,501374.261474,41,21,12,69,31,22,1,19.355,14.53,1.143,6.71,5.27,3.97,0
111,2029.41,2142790.202736,380788.416682,951959.973364,0.0,23214.205009,8705.326845,14508.878108,162788.89589,65808.97612,113849.002756,5,9,4145.847147,7773.46346,506311.590352,38,21,14,69,24,17,0,20.833,14.59,1.143,7.49,7.03,2.87,0
112,2030.09,2136361.858559,380994.414728,952474.8157,0.0,23392.878922,8772.329562,14620.549304,164009.672838,66323.818456,113849.002756,6,11,4182.197841,7841.621011,510750.918903,43,20,14,69,29,21,1,20.690,14.75,1.143,7.59,7.22,3.11,0
113,2031.09,2129952.797816,380635.932817,951578.631653,0.0,23528.724624,8823.2717,14705.452867,165226.78748,66706.305811,115127.674158,5,9,4205.063494,7884.494111,513543.386828,40,20,15,70,31,22,1,16.129,14.85,1.143,6.02,6.75,3.19,0
114,2028.39,2123562.975571,380932.382888,952319.929078,0.0,23793.373632,8922.515078,14870.858497,166440.250782,67447.603236,115127.674158,5,10,4247.556776,7964.169015,518732.878931,46,21,12,70,24,17,0,20.833,14.83,1.143,7.40,5.84,4.61,0
115,2024.60,2117192.305018,381099.026718,952736.359188,0.0,23952.541431,8982.203002,14970.338371,167650.073686,67912.316574,115175.957386,7,12,4283.180157,8030.962854,523083.384347,43,21,16,71,32,23,1,21.875,14.89,1.143,7.88,5.59,4.55,0
116,2028.57,2110840.753332,380360.076295,950889.2233,0.0,24144.537101,9054.201378,15090.335665,168856.267113,68461.562334,117572.339034,6,11,4320.117001,8100.219437,527594.296471,44,21,15,72,36,26,1,16.667,14.85,1.143,7.82,5.02,3.52,0
117,2024.69,2104508.274999,379664.552591,949150.576451,0.0,24396.161507,9148.56053,15247.600918,170058.841958,69182.343028,120031.766577,6,10,4369.034163,8191.939115,533568.304894,41,21,14,73,35,25,1,17.143,14.70,1.143,7.69,5.91,2.75,0
118,2025.97,2098194.780203,379322.080679,948294.157829,0.0,24542.554066,9203.457739,15339.096267,171257.809083,69595.26912,121301.111291,5,10,4394.071333,8238.883809,536625.969302,45,20,14,73,31,22,1,16.129,14.62,1.143,6.84,7.25,3.44,0
119,2029.71,2091900.238406,379555.27424,948877.217584,0.0,24745.748588,9279.655685,15466.092843,172453.179331,70178.328875,121301.111291,6,11,4434.110505,8313.957257,541515.753232,42,21,14,74,34,24,1,17.647,14.50,1.143,6.16,4.53,4.15,0
120,2031.68,2085624.562735,378649.990412,946614.183472,0.0,24926.205155,9347.326897,15578.878197,173644.963463,70698.872437,124084.688965,6,11,4471.124981,8383.359399,546036.14614,45,20,13,73,24,17,0,25.000,14.63,1.143,6.66,6.30,2.94,0
121,2030.51,2079367.713373,377791.472977,944467.766406,0.0,25103.595409,9413.848242,15689.747106,174833.172216,71210.060614,126742.294208,6,11,4507.238336,8451.07194,550446.489683,45,20,11,73,33,24,1,18.182,14.74,1.143,7.90,5.16,3.02,0
122,2027.26,2073129.625759,377379.874502,943438.377523,0.0,25245.064563,9466.899174,15778.165327,176017.816327,71606.409523,128168.032,5,10,4529.998882,8493.747964,553226.121417,42,21,14,75,37,26,1,13.514,14.80,1.143,6.64,5.96,2.90,0
123,2028.14,2066910.274997,376902.941707,942246.355003,0.0,25423.867424,9533.950246,15889.917115,177198.906545,72121.845436,129875.490433,6,10,4566.494221,8562.176725,557683.114721,41,20,14,74,29,21,1,20.690,14.70,1.143,7.09,4.30,3.99,0
124,2027.15,2060709.571519,377105.895874,942753.775194,0.0,25652.980995,9619.867835,16033.113097,178376.453518,72767.808665,130014.033471,5,9,4605.52318,8635.356024,562449.526431,38,20,12,73,26,19,0,19.231,14.68,1.143,7.72,6.78,4.53,0
125,2023.10,2054527.473727,376856.395932,942130.03057,0.0,25846.35717,9692.3839,16153.973206,179550.467838,73299.25439,131169.22382,4,8,4631.125999,8683.361309,565576.270709,39,21,14,73,33,24,1,12.121,14.39,1.143,7.98,6.68,3.25,0
126,2024.24,2048363.907731,376686.944526,941706.264165,0.0,25987.488998,9745.308335,16242.180598,180720.960123,73697.896498,131991.632333,5,9,4655.559352,8729.173846,568560.193958,41,20,13,74,34,24,1,14.706,14.44,1.143,6.89,5.87,3.81,0
127,2024.93,2042218.837753,376877.319055,942182.284691,0.0,26156.26666,9808.599958,16347.666636,181887.940915,74173.917024,131991.632333,5,10,4684.400083,8783.250216,572082.368236,43,20,13,74,30,21,1,16.667,14.63,1.143,7.65,6.67,3.08,0
128,2021.46,2036092.224966,377111.282087,942767.132325,0.0,26360.57777,9885.216624,16475.361079,183051.420738,74758.764658,131991.632333,6,11,4723.904007,8857.320074,576906.785036,46,21,14,73,25,18,0,24.000,14.78,1.143,6.32,5.63,3.05,0
129,2020.03,2029983.974551,376834.07603,942074.370774,0.0,26571.967881,9964.487915,16607.479898,184211.41014,75381.224085,133306.853311,7,12,4774.028886,8951.304222,583028.285909,44,20,12,71,22,16,0,31.818,14.76,1.143,6.14,4.46,4.24,0
130,2020.83,2023894.073505,377104.655791,942750.767384,0.0,26811.596654,10054.348704,16757.247881,185367.919618,76057.620695,133306.853311,5,9,4815.268714,9028.628899,588064.699912,38,20,12,70,26,19,0,19.231,14.53,1.143,6.60,5.04,4.14,0
131,2019.07,2017822.432376,377361.302679,943392.166825,0.0,27039.044838,10139.641773,16899.402996,186520.959571,76699.020136,133306.853311,5,10,4854.08417,9101.407879,592805.037488,43,20,14,71,31,22,1,16.129,14.65,1.143,7.04,4.44,3.81,0
132,2019.93,2011769.005533,377334.635535,943325.376851,0.0,27240.573655,10215.215079,17025.358507,187670.540383,77281.98716,133956.610309,6,10,4896.294825,9180.552858,597960.013829,40,20,16,70,28,20,1,21.429,14.32,1.143,6.46,5.78,3.11,0
133,2023.67,2005733.742114,377319.991682,943289.006823,0.0,27447.298847,10292.737026,17154.561752,188816.672486,77862.729836,134573.723013,5,9,4930.390661,9244.482552,602123.967909,38,21,17,69,22,16,0,22.727,14.44,1.143,6.52,5.17,2.86,0
134,2026.31,1999716.573632,377497.666914,943732.92913,0.0,27601.865137,10350.699384,17251.165683,189959.366199,78306.652143,134573.723013,6,10,4961.060837,9301.989133,605869.563258,41,21,16,71,37,27,1,16.216,14.40,1.143,6.05,4.43,4.17,0
135,2028.94,1993717.454306,377701.328839,944242.42095,0.0,27779.596513,10417.34865,17362.247793,191098.631817,78816.143963,134573.723013,6,11,4995.814638,9367.152511,610113.871311,46,21,12,71,30,21,1,20.000,14.61,1.143,7.56,4.52,4.34,0
136,2031.12,1987736.347863,377979.564223,944937.863947,0.0,28022.536215,10508.451038,17514.085106,192234.479654,79511.58696,134573.723013,6,11,5042.797966,9455.246252,615851.710344,44,21,15,70,26,18,1,23.077,14.77,1.143,7.38,5.74,3.84,0
137,2030.19,1981773.196687,378269.740434,945663.516472,0.0,28280.176047,10605.065975,17675.110001,193366.919917,80237.239485,134573.723013,5,9,5086.292869,9536.799196,621163.52545,40,20,15,72,35,25,1,14.286,14.81,1.143,6.38,4.73,4.08,0
138,2033.81,1975827.892825,378246.573632,945605.377209,0.0,28436.044232,10663.516544,17772.527617,194495.962861,80674.404625,135069.027416,5,9,5111.623363,9584.293872,624257.012048,39,21,16,73,34,24,1,14.706,14.65,1.143,6.18,6.75,4.06,0
139,2036.77,1969900.437573,377563.467538,943897.667755,0.0,28689.774229,10758.665292,17931.108865,195621.61868,81403.454213,137505.786458,6,11,5162.143147,9679.018467,630426.740731,43,21,12,73,30,21,1,20.000,14.35,1.143,6.24,5.67,3.51,0
140,2036.21,1963990.755143,377750.947495,944366.123315,0.0,28851.828647,10819.435698,18032.392876,196743.897523,81871.909773,137505.786458,6,11,5195.913554,9742.337981,634550.951774,42,20,14,74,34,24,1,17.647,14.40,1.143,6.65,4.84,4.43,0
141,2037.40,1958098.808746,377522.895738,943796.584018,0.0,29078.174316,10904.315324,18173.858919,197862.809555,82525.276301,138728.692283,6,11,5242.581476,9829.840335,640250.271808,42,20,15,74,33,24,1,18.182,14.55,1.143,7.19,5.76,3.38,0
142,2040.49,1952224.542291,377601.812948,943993.899646,0.0,29336.140217,11001.052536,18335.087607,198978.36482,83233.296684,139239.397038,4,8,5276.237812,9892.945965,644360.551846,40,21,16,74,32,23,1,12.500,14.60,1.143,6.26,6.28,4.05,0
143,2043.36,1946367.891453,377033.724852,942573.305598,0.0,29503.128809,11063.673258,18439.455477,200090.573408,83712.398984,141139.093386,6,11,5309.107582,9954.576783,648374.772511,45,21,12,75,36,26,1,16.667,14.52,1.143,6.46,6.89,3.82,0
144,2040.17,1940528.81852,376358.434218,940884.962098,0.0,29672.318759,11127.119489,18545.199195,201199.445341,84209.61376,143324.651662,7,12,5348.702195,10028.816683,653210.264716,44,21,16,76,36,26,1,19.444,14.24,1.143,6.79,5.35,4.28,0
145,2043.87,1934707.264543,375938.022889,939834.161009,0.0,29923.945294,11221.479439,18702.465779,202304.990685,84916.9319,145082.770891,5,10,5390.436489,10107.068485,658307.065473,44,21,11,75,24,17,0,20.833,14.36,1.143,7.94,4.90,4.48,0
146,2043.34,1928903.181362,376222.126365,940544.618223,0.0,30181.461967,11318.048191,18863.413699,203407.219402,85627.389114,145082.770891,4,8,5425.991439,10173.734016,662649.213766,40,20,13,75,30,21,1,13.333,14.49,1.143,7.15,5.49,3.83,0
147,2045.93,1923116.507193,376525.670463,941303.135994,0.0,30446.163751,11417.31136,19028.852314,204506.14148,86385.906885,145082.770891,6,11,5477.598537,10270.497325,668951.730627,45,21,12,74,25,18,0,24.000,14.65,1.143,6.31,6.04,3.32,0
148,2043.98,1917347.181878,376752.002277,941869.032283,0.0,30641.862816,11490.698509,19151.164229,205601.766845,86951.803174,145082.770891,6,11,5518.477804,10347.145952,673944.111205,45,20,15,74,32,23,1,18.750,14.36,1.143,6.65,4.94,4.32,0
149,2043.75,1911595.177814,376058.646678,940135.70053,0.0,30815.498888,11555.812036,19259.686774,206694.105412,87454.437116,147318.736586,6,11,5555.034476,10415.689713,678408.594887,44,20,14,74,31,22,1,19.355,14.25,1.143,7.29,4.42,3.86,0
150,2039.67,1905860.419946,376350.046049,940864.158568,0.0,31074.234919,11652.838047,19421.396793,207783.167008,88182.895154,147318.736586,5,10,5598.564054,10497.307673,683724.644699,42,21,12,74,33,24,1,15.152,14.15,1.143,7.05,5.57,3.12,0
151,2037.06,1900142.872624,376480.353794,941190.085455,0.0,31280.985446,11730.369494,19550.615872,208868.961394,88776.459565,147586.37411,6,11,5639.46437,10573.995767,688719.595892,44,21,12,73,29,21,1,20.690,14.44,1.143,7.11,6.20,4.22,0
152,2034.08,1894442.478394,375728.703651,939311.074658,0.0,31523.600484,11821.350133,19702.25027,209951.498421,89457.159455,150146.084797,5,9,5679.017594,10648.158062,693550.033377,41,21,14,73,30,21,1,16.667,14.60,1.143,7.39,4.92,2.93,0
153,2034.27,1888759.181613,375193.669055,937973.312104,0.0,31684.738044,11881.776718,19802.961245,211030.787814,89912.438512,151939.126408,5,9,5706.98301,10700.593218,696965.309889,38,20,12,72,28,20,1,17.857,14.41,1.143,6.66,6.36,4.04,0
154,2035.73,1883092.927957,375321.777743,938293.661685,0.0,31900.725901,11962.772164,19937.953656,212106.839357,90523.733369,152230.071684,5,10,5745.023123,10771.91843,701610.958707,44,20,17,73,35,25,1,14.286,14.19,1.143,6.64,6.92,3.74,0
155,2031.71,1877443.673808,375558.453574,938885.159508,0.0,32110.724938,12041.521802,20069.203054,213179.662751,91115.231192,152230.071684,5,10,5780.489912,10838.41866,705942.340397,44,21,13,74,35,25,1,14.286,14.10,1.143,7.13,4.53,4.68,0
156,2032.65,1871811.398172,375857.108533,939631.740153,0.0,32368.279142,12138.104628,20230.174432,214249.267716,91861.811837,152230.071684,6,10,5835.260649,10941.113793,712631.216746,40,20,13,73,25,18,0,24.000,14.11,1.143,7.63,6.82,3.30,0
157,2036.17,1866195.990629,375199.025883,937986.554904,0.0,32594.118022,12222.794208,20371.323732,215315.66387,92482.491687,154495.936783,4,8,5865.171394,10997.196441,716284.066579,39,21,13,72,27,19,1,14.815,14.38,1.143,6.30,6.04,4.46,0
158,2036.32,1860597.428978,375326.862298,938306.27112,0.0,32739.813006,12277.429827,20462.383097,216378.86081,92894.298093,154588.026973,5,10,5890.541498,11044.765386,719382.390564,43,20,16,71,29,21,1,17.241,14.36,1.143,8.03,5.97,3.42,0
159,2036.45,1855015.661179,375070.434504,937665.255895,0.0,32918.192658,12344.322196,20573.870379,217438.868165,93409.936038,155744.680143,6,10,5927.708865,11114.4542,723921.455347,39,20,16,70,29,21,1,20.690,14.40,1.143,7.68,5.84,3.16,0
160,2037.29,1849450.642394,375102.402565,937745.02574,0.0,33140.408598,12427.653173,20712.755342,218495.695467,94065.73467,156320.70893,7,12,5981.180214,11214.71298,730451.643922,44,20,11,71,31,22,1,22.581,14.55,1.143,6.10,6.70,3.15,0
161,2038.70,1843902.315425,375383.26512,938447.247872,0.0,33389.282926,12520.981046,20868.301797,219549.352314,94767.956802,156320.70893,5,10,6023.866246,11294.74929,735664.675602,43,20,16,70,25,18,0,20.000,14.58,1.143,7.75,4.83,3.29,0
162,2036.42,1838370.638192,375628.11113,939059.359912,0.0,33612.449921,12604.668669,21007.781168,220599.848164,95380.068842,156320.70893,4,8,6052.770007,11348.943842,739194.547484,39,21,11,71,32,23,1,12.500,14.71,1.143,6.79,4.44,3.73,0
163,2037.09,1832855.562212,375475.406558,938677.525501,0.0,33820.981114,12682.867866,21138.113164,221647.192547,95981.526966,157304.001465,6,10,6095.506081,11429.073981,744413.690602,38,20,13,71,32,23,1,18.750,14.64,1.143,6.26,6.51,3.80,0
164,2040.95,1827357.035563,375787.80997,939458.681887,0.0,34099.630593,12787.36142,21312.269088,222691.394852,96762.683352,157304.001465,5,10,6140.59018,11513.606667,749919.586281,42,21,11,70,29,21,1,17.241,14.72,1.143,6.49,5.56,2.90,0
165,2038.36,1821874.980236,375955.235945,939877.313854,0.0,34245.704779,12842.13924,21403.565454,223732.46454,97181.315319,157304.001465,6,10,6169.09498,11567.053167,753400.734989,38,21,15,70,29,21,1,20.690,14.64,1.143,7.03,6.59,3.13,0
166,2037.97,1816409.373049,375920.833039,939791.014592,0.0,34401.204466,12900.451622,21500.752758,224770.411001,97620.196844,157829.182252,5,9,6195.83221,11617.185474,756666.019307,39,20,14,71,32,23,1,15.625,14.54,1.143,6.17,5.47,3.99,0
167,2039.37,1810960.176386,376084.880536,940201.284812,0.0,34543.043842,12953.641388,21589.402368,225805.243593,98030.467064,157829.182252,6,10,6225.523825,11672.857253,760292.107887,40,20,16,70,23,16,0,26.087,14.33,1.143,7.77,4.80,3.35,0
168,2038.32,1805527.316861,375670.455491,939165.135414,0.0,34720.952827,13020.357257,21700.595483,226836.971706,98521.58525,159356.449836,4,8,6250.241544,11719.202976,763310.759324,40,20,15,70,28,20,1,14.286,14.40,1.143,6.76,6.08,4.33,0
169,2035.27,1800110.772119,374853.604429,937122.927834,0.0,34941.203322,13102.951192,21838.252042,227865.604612,99141.053086,162018.125252,5,10,6286.957062,11788.044573,767794.642066,43,21,11,72,34,24,1,14.706,14.28,1.143,6.78,6.90,3.98,0
170,2036.97,1794710.46035,374654.281755,936624.998819,0.0,35119.70011,13169.887487,21949.812534,228891.151605,99645.101363,163020.102544,5,10,6317.787092,11845.850879,771559.759524,44,20,16,73,34,24,1,14.706,14.47,1.143,7.58,6.95,4.09,0
171,2040.43,1789326.368396,373985.926705,934953.828258,0.0,35389.492143,13271.059499,22118.432554,229913.621982,100418.492299,165464.664041,6,11,6370.539546,11944.761731,778002.153048,42,21,16,72,24,17,0,25.000,14.61,1.143,6.75,7.14,4.41,0
172,2042.51,1783958.42232,373747.2331,934356.927203,0.0,35570.662629,13338.998431,22231.664108,230933.024968,100930.348664,166573.421461,5,10,6401.968958,12003.691879,781840.470055,42,20,12,72,33,24,1,15.152,14.41,1.143,7.48,6.73,2.85,0
173,2045.62,1778606.583851,373927.807062,934808.397512,0.0,35734.710852,13400.516514,22334.194247,231949.369744,101381.818973,166573.421461,4,8,6424.022158,12045.04163,784533.717191,39,21,14,72,32,23,1,12.500,14.17,1.143,7.01,6.40,3.74,0
174,2048.10,1773270.791167,374223.201391,935547.120427,0.0,35996.803623,13498.801303,22498.002228,232962.66547,102120.541888,166573.421461,5,9,6468.550684,12128.532617,789971.763532,41,21,16,72,30,21,1,16.667,14.01,1.143,6.13,4.32,3.76,0
175,2048.91,1767951.018322,373951.707276,934868.662914,0.0,36223.021674,13583.633072,22639.38851,233972.921273,102760.501515,167891.838601,5,9,6508.238416,12202.947115,794818.627896,39,20,12,71,27,19,1,18.519,14.25,1.143,7.17,6.09,4.32,0
176,2045.93,1762647.200341,373556.425077,933880.074493,0.0,36410.495336,13653.935695,22756.559549,234980.146315,103299.029435,169418.954942,6,11,6545.488422,12272.790877,799367.784987,44,21,15,70,28,20,1,21.429,14.38,1.143,7.41,6.26,3.23,0
177,2048.00,1757359.297113,373480.517115,933690.255904,0.0,36620.89538,13732.835711,22888.059576,235984.349721,103894.548621,170204.292717,5,9,6582.565262,12342.309953,803895.794156,38,20,14,70,25,18,0,20.000,14.19,1.143,6.15,6.23,2.91,0
178,2045.32,1752087.249559,372588.583071,931460.527938,0.0,36891.431117,13834.286612,23057.144411,236985.540503,104655.539523,173195.011585,5,10,6627.71276,12426.961512,809409.43237,42,21,15,72,36,26,1,13.889,14.27,1.143,7.43,6.24,3.18,0
179,2042.60,1746831.012594,371912.203238,929769.526965,0.0,37068.19052,13900.571388,23167.619038,237983.727702,105152.437626,175382.910661,5,9,6657.045877,12481.961107,812991.73934,39,21,14,72,30,21,1,16.667,14.35,1.143,7.95,5.43,4.56,0
180,2043.10,1741590.551333,370821.737214,927043.701512,0.0,37322.53345,13995.949986,23326.583369,238978.920337,105886.419837,178842.718325,6,10,6709.379149,12580.085992,819382.940246,39,20,16,70,20,14,0,30.000,14.58,1.143,7.63,4.92,4.06,0
181,2039.37,1736365.809163,371107.37489,927757.840245,0.0,37571.855724,14089.445838,23482.40979,239971.127373,106600.55857,178842.718325,6,11,6757.823441,12670.919039,825299.199409,43,21,12,70,28,20,1,21.429,14.70,1.143,7.42,4.53,3.61,0
182,2040.63,1731156.743247,371281.294302,928192.494458,0.0,37722.588031,14145.970453,23576.617482,240960.357766,107035.212783,178842.718325,6,10,6788.662611,12728.742484,829065.43316,38,20,13,71,31,22,1,19.355,14.66,1.143,7.84,6.12,4.19,0
183,2038.81,1725963.305668,370912.654391,927271.013071,0.0,37926.694327,14222.510314,23704.183917,241946.620462,107598.636305,180327.623234,4,9,6817.013427,12781.900265,832527.776659,42,20,13,70,29,21,1,13.793,14.40,1.143,7.21,6.85,3.03,0
184,2042.41,1720785.454438,370620.160015,926539.422098,0.0,38127.296138,14297.735993,23829.560048,242929.924367,108161.727571,181622.305473,5,10,6849.859687,12843.487003,836539.126229,45,21,14,70,27,19,1,18.519,14.54,1.143,8.09,5.85,3.86,0
185,2046.33,1715623.12654,370851.900047,927119.141431,0.0,38333.524831,14375.071752,23958.452981,243910.278363,108741.446904,181622.305473,5,9,6884.07174,12907.634603,840717.273268,41,21,15,70,23,16,0,21.739,14.35,1.143,7.96,4.37,2.73,0
186,2049.99,1710476.299833,370864.468319,927150.378051,0.0,38608.88413,14478.331489,24130.552543,244887.691342,109514.00259,182363.624539,5,10,6928.955706,12991.79204,846198.727723,44,21,17,69,21,15,0,23.810,14.61,1.143,7.98,7.22,4.35,0
187,2049.28,1705344.89266,370809.959008,927014.019922,0.0,38747.484893,14530.306775,24217.17802,245862.172091,109914.941284,182900.921362,6,10,6957.988657,13046.228824,849744.376982,40,20,15,69,23,16,0,26.087,14.32,1.143,7.46,5.38,3.18,0
188,2051.68,1700228.897391,370874.105396,927174.447327,0.0,39017.934313,14631.725307,24386.208907,246833.72943,110692.526508,183518.079181,6,11,7012.101549,13147.690496,856352.91394,42,21,15,70,33,24,1,18.182,14.28,1.143,7.96,7.29,3.50,0
189,2052.74,1695128.24709,370468.060135,926159.465337,0.0,39193.616207,14697.606017,24496.010091,247802.372103,111199.920219,185040.454882,6,10,7048.469001,13215.879469,860794.289095,40,20,15,72,34,24,1,17.647,14.49,1.143,6.27,4.29,4.44,0
190,2051.72,1690042.881204,370389.749065,925963.644837,0.0,39347.843627,14755.441299,24592.402228,248768.10885,111636.128507,185672.48367,5,10,7075.47686,13266.519205,864092.623953,43,20,17,72,32,23,1,15.625,14.28,1.143,6.28,5.94,3.37,0
191,2048.82,1684972.78525,370351.630255,925868.104399,0.0,39560.3137,14835.117576,24725.196023,249730.948416,112246.340386,186378.235987,6,11,7117.629764,13345.555901,869240.547431,43,21,16,72,33,24,1,18.182,14.40,1.143,7.35,6.65,3.76,0
